ANO;GRANDE REGIÃO;UF;PRODUTO;CÓDIGO IBGE;MUNICÍPIO;VENDAS
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3146107;OURO PRETO;149032414
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3146503;PAINS;558908
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3147006;PARACATU;105494
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3147105;PARA DE MINAS;8414608
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3147402;PARAOPEBA;1890530
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3148004;PATOS DE MINAS;37826
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3148103;PATROCINIO;63694
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3149309;PEDRO LEOPOLDO;56838075
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3149903;PERDOES;69120
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3151107;PIRAPETINGA;3088490
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3151206;PIRAPORA;4471180
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3151404;PITANGUI;662450
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3151800;POCOS DE CALDAS;83153230
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3152105;PONTE NOVA;2519810
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3152501;POUSO ALEGRE;3411348
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3152600;POUSO ALTO;274170
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3152907;PRATAPOLIS;88762692
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3153608;PRUDENTE DE MORAIS;4227140
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3154002;RAUL SOARES;786730
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3154408;RESSAQUINHA;1507210
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3154606;RIBEIRAO DAS NEVES;2581215
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3154804;RIO ACIMA;270123
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3154903;RIO CASCA;383114
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3156700;SABARA;265409
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3157807;SANTA LUZIA;20655461
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3158300;SANTANA DA VARGEM;44530
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3162005;SAO GONCALO DO SAPUCAI;1213970
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3162500;SAO JOAO DEL REI;1859200
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3162906;SAO JOAO NEPOMUCENO;1219912
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3167202;SETE LAGOAS;14923234
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3168606;TEOFILO OTONI;2784620
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3168705;TIMOTEO;27726470
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3169307;TRES CORACOES;5968280
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3169356;TRES MARIAS;6045840
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3169703;TURMALINA;25680
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3170107;UBERABA;20296719
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3170206;UBERLANDIA;10409071
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3170404;UNAI;21420
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3170701;VARGINHA;10599707
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3170800;VARZEA DA PALMA;288240
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3171006;VAZANTE;1276310
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3171204;VESPASIANO;117244218
1990;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3171303;VICOSA;95112
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3200409;ANCHIETA;79312288
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3200607;ARACRUZ;9620920
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3200805;BAIXO GUANDU;152780
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3200904;BARRA DE SAO FRANCISCO;1426980
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3201209;CACHOEIRO DE ITAPEMIRI;635180
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3201308;CARIACICA;19800740
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3201506;COLATINA;1900160
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3202504;IBIRACU;62500
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3202454;IBATIBA;9720
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3202801;ITAPEMIRIM;22650
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3203403;MIMOSO DO SUL;74660
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3203908;NOVA VENECIA;3191190
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3204302;PRESIDENTE KENNEDY;35420
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3204401;RIO NOVO DO SUL;87750
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3204609;SANTA TERESA;2058570
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3205002;SERRA;5734890
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3205101;VIANA;14527540
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3205200;VILA VELHA;4341050
1990;REGIÃO SUDESTE;ES;ÓLEO COMBUSTÍVEL;3205309;VITORIA;325706934
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3300100;ANGRA DOS REIS;1671193
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3300258;ARRAIAL DO CABO;6505841
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3300308;BARRA DO PIRAI;9077922
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3300407;BARRA MANSA;33500605
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3300704;CABO FRIO;3801140
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3300803;CACHOEIRAS DE MACACU;40170
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3301009;CAMPOS DOS GOYTACAZES;17022560
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3301108;CANTAGALO;59254106
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3301405;CONCEICAO DE MACABU;812300
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3301702;DUQUE DE CAXIAS;120451318
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3301801;ENGENHEIRO PAULO DE FR;417775
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3301900;ITABORAI;3296461
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3302007;ITAGUAI;2405979
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3302205;ITAPERUNA;5679540
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3302254;ITATIAIA;46800
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3302502;MAGE;22035445
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3302809;MENDES;5172414
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3303302;NITEROI;7978799
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3303401;NOVA FRIBURGO;1385210
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3303500;NOVA IGUACU;27988242
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3303609;PARACAMBI;2210978
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3303708;PARAIBA DO SUL;2836821
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3303906;PETROPOLIS;14383104
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3304003;PIRAI;1479078
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3304201;RESENDE;15501656
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3304300;RIO BONITO;1340500
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3304557;RIO DE JANEIRO;373660258
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3304904;SAO GONCALO;35777212
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3305000;SAO JOAO DA BARRA;501860
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3305109;SAO JOAO DE MERITI;2386411
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3305802;TERESOPOLIS;3146323
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3306008;TRES RIOS;7255243
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3306107;VALENCA;1722030
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3306206;VASSOURAS;136280
1990;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3306305;VOLTA REDONDA;68411434
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3500303;AGUAI;546080
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3500402;AGUAS DA PRATA;28550
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3500550;AGUAS DE SANTA BARBARA;1330268
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3500600;AGUAS DE SAO PEDRO;28610
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3500709;AGUDOS;13370300
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3501608;AMERICANA;89016903
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3501905;AMPARO;17502663
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3502002;ANALANDIA;183788
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3502101;ANDRADINA;3839067
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3502200;ANGATUBA;1097840
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3502507;APARECIDA;11805570
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3502705;APIAI;530710
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3502804;ARACATUBA;10516894
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3502903;ARACOIABA DA SERRA;57384
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3503208;ARARAQUARA;30532174
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3503307;ARARAS;16007300
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3503802;ARTUR NOGUEIRA;5088970
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3503901;ARUJA;1297474
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3504008;ASSIS;1191725
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3504107;ATIBAIA;1758212
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3504404;AVANHANDAVA;39122
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3504503;AVARE;1045511
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3505203;BARIRI;217884
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3505302;BARRA BONITA;1019823
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3505500;BARRETOS;7037891
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3505708;BARUERI;2769772
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3505807;BASTOS;246604
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3506003;BAURU;7412853
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3506102;BEBEDOURO;27144546
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3506300;BERNARDINO DE CAMPOS;62829
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3506508;BIRIGUI;50560
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3506805;BOCAINA;28083
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3506904;BOFETE;718513
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3507001;BOITUVA;220056
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3507100;BOM JESUS DOS PERDOES;2131417
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3507407;BORBOREMA;58866
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3507506;BOTUCATU;4934195
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3507605;BRAGANCA PAULISTA;3833664
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3507902;BROTAS;162850
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3508405;CABREUVA;2853976
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3508504;CACAPAVA;44451257
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3508603;CACHOEIRA PAULISTA;865540
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3508702;CACONDE;44490
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3509007;CAIEIRAS;14049050
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3509205;CAJAMAR;3570674
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3509502;CAMPINAS;61648336
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3509601;CAMPO LIMPO PAULISTA;5220030
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3509700;CAMPOS DO JORDAO;180050
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3510203;CAPAO BONITO;80509943
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3510401;CAPIVARI;563474
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3510609;CARAPICUIBA;663620
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3510807;CASA BRANCA;702977
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3511102;CATANDUVA;16525153
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3511300;CEDRAL;95595
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3511508;CERQUILHO;1119742
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3511607;CESARIO LANGE;470398
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3512001;COLINA;20371590
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3512209;CONCHAL;3702651
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3512407;CORDEIROPOLIS;2722690
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3512803;COSMOPOLIS;2412797
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3513009;COTIA;5759715
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3513108;CRAVINHOS;164490
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3513405;CRUZEIRO;12394920
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3513504;CUBATAO;194472376
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3513702;DESCALVADO;4054254
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3513801;DIADEMA;27029226
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3514502;DUARTINA;144409
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3515004;EMBU;8390376
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3515103;EMBU-GUACU;301220
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3515186;ESPIRITO SANTO DO PINH;358910
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3515509;FERNANDOPOLIS;943190
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3515707;FERRAZ DE VASCONCELOS;5279659
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3516200;FRANCA;1018020
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3516309;FRANCISCO MORATO;9500
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3516408;FRANCO DA ROCHA;1145444
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3517109;GLICERIO;100958
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3517505;GUAPIACU;64620
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3517703;GUARA;966930
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3518107;GUARANTA;12649
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3518206;GUARARAPES;307385
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3518305;GUARAREMA;2551904
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3518404;GUARATINGUETA;5341670
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3518701;GUARUJA;2683421
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3518800;GUARULHOS;59760778
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3519501;IBIRAREMA;51050
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3519709;IBIUNA;1999506
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3520202;IGARATA;266590
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3520301;IGUAPE;11640
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3520509;INDAIATUBA;10715067
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3521002;IPERO;64700
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3522109;ITANHAEM;49670
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3522208;ITAPECERICA DA SERRA;157260
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3522307;ITAPETININGA;3298822
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3522406;ITAPEVA;2651613
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3522505;ITAPEVI;29321843
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3522604;ITAPIRA;4026977
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3522703;ITAPOLIS;4287140
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3523008;ITAPURA;35130
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3523107;ITAQUAQUECETUBA;4981381
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3523404;ITATIBA;15371014
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3523503;ITATINGA;934863
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3523909;ITU;23884680
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3524006;ITUPEVA;6671685
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3524105;ITUVERAVA;801530
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3524402;JACAREI;90587007
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3524600;JACUPIRANGA;8437139
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3524709;JAGUARIUNA;2841096
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3524808;JALES;59040
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3524907;JAMBEIRO;449240
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3525003;JANDIRA;3123684
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3525102;JARDINOPOLIS;653340
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3525300;JAU;86940
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3525904;JUNDIAI;66477617
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3526100;JUQUIA;255650
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3526407;LARANJAL PAULISTA;5289664
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3526704;LEME;2932026
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3526803;LENCOIS PAULISTA;2725917
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3526902;LIMEIRA;59181670
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3527009;LINDOIA;130456
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3527108;LINS;36120
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3527207;LORENA;3977210
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3527306;LOUVEIRA;805970
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3528007;MACATUBA;1599091
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3528403;MAIRINQUE;59284146
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3528502;MAIRIPORA;147690
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3529005;MARILIA;4201985
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3529302;MATAO;37774532
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3529401;MAUA;81842938
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3530300;MIRASSOL;66910
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3530508;MOCOCA;4938998
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3530607;MOJI DAS CRUZES;39969164
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3530706;MOGI GUACU;80065485
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3530805;MOJI-MIRIM;11106137
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3531100;MONGAGUA;440754
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3531308;MONTE ALTO;7622631
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3532009;MORUNGABA;450848
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3533403;NOVA ODESSA;6287413
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3533908;OLIMPIA;7103994
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3534302;ORLANDIA;5136450
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3534401;OSASCO;22389845
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3534708;OURINHOS;692852
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3536307;PATROCINIO PAULISTA;31040
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3536505;PAULINIA;183510408
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3536703;PEDERNEIRAS;8615
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3537107;PEDREIRA;2837625
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3537305;PENAPOLIS;13345
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3537602;PERUIBE;982920
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3538006;PINDAMONHANGABA;50621577
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3538501;PIQUETE;3296990
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3538709;PIRACICABA;54009813
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3538907;PIRAJUI;134141
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3539202;PIRAPOZINHO;12462475
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3539301;PIRASSUNUNGA;89910
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3539806;POA;16808808
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3539905;POLONI;105630
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3540606;PORTO FELIZ;9202750
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3540705;PORTO FERREIRA;28296410
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3541000;PRAIA GRANDE;22330
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3541208;PRESIDENTE BERNARDES;443537
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3541406;PRESIDENTE PRUDENTE;2602795
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3542503;REGINOPOLIS;952456
1990;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3542602;REGISTRO;2283111
